coreid,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementDeterminedDate,measurementDeterminedBy,measurementRemarks
238597,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-25T00:22:55Z,kdpearso,
238598,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-08T15:39:57Z,kdpearso,
238599,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238600,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238601,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238602,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238603,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:50:33Z,kdpearso,
238604,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-27T16:13:57Z,kdpearso,
238605,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238606,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238607,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238608,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238609,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238610,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238611,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-08-20T17:36:26Z,kdpearso,
238612,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238613,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238614,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238615,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238616,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238617,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238618,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238619,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238620,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238623,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238624,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238625,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238626,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238627,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238628,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238629,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238630,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238631,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238632,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238633,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-23T21:41:13Z,kdpearso,"further evaluation required."
238634,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-19T23:22:27Z,kdpearso,
238635,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238636,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238637,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238638,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238639,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238640,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-23T21:43:09Z,kdpearso,
238641,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238642,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238643,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238644,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238645,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238647,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238648,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238649,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238650,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-21T23:16:33Z,kdpearso,
238651,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-21T23:14:50Z,kdpearso,
238652,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-18T16:22:08Z,kdpearso,"further evaluation required."
238654,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238655,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238656,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238657,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238658,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238659,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238660,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-09-30T17:23:56Z,kdpearso,
238661,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238662,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-26T02:22:20Z,kdpearso,
238663,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238664,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238666,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238667,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238668,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-08-20T17:38:16Z,kdpearso,
238669,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238670,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238671,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-06T03:57:14Z,kdpearso,
238672,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-19T20:51:30Z,kdpearso,
238674,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238675,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238676,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238682,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-20T23:40:50Z,kdpearso,
238683,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-19T20:47:54Z,kdpearso,
238684,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238685,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238688,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:36:20Z,kdpearso,
238691,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:36:20Z,kdpearso,
238698,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2020-07-05T18:43:30Z,heleonar,
238699,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-05T18:41:46Z,heleonar,
238703,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-30T17:33:07Z,frankie98,
238706,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-20T23:18:29Z,frankie98,
238707,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-19T22:51:05Z,kdpearso,
238708,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238709,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238710,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238711,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238712,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-18T10:28:49Z,kdpearso,
238713,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238714,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238715,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238716,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238717,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238718,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238719,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-13T01:36:30Z,frankie98,
238720,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238723,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-26T15:31:55Z,kdpearso,
238725,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-17T22:01:47Z,frankie98,
238730,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-25T20:18:20Z,heleonar,
238735,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-05T13:54:09Z,heleonar,
238736,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2020-08-09T19:34:17Z,heleonar,
238742,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-05T19:29:44Z,heleonar,
238747,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-19T14:11:02Z,heleonar,
238749,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-19T22:44:30Z,heleonar,
238750,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-27T16:11:25Z,heleonar,
238752,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-24T16:11:51Z,heleonar,
238770,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-13T16:44:14Z,heleonar,
238771,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238772,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-16T20:53:38Z,kdpearso,
238776,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-21T00:19:55Z,frankie98,
238780,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2020-07-19T23:20:13Z,heleonar,"Fruit presence requires physical examination."
238782,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-26T14:42:20Z,kdpearso,
238792,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-08-30T14:31:42Z,heleonar,
238794,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-08-21T20:32:23Z,heleonar,
238796,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-27T14:36:58Z,heleonar,
238798,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-06T03:59:48Z,frankie98,
238799,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-08T22:57:15Z,frankie98,
238801,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-08T23:00:53Z,frankie98,
238802,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-08T23:04:21Z,frankie98,
238803,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-08T23:06:09Z,frankie98,
238804,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:52:45Z,kdpearso,
238805,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238806,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-26T02:23:48Z,frankie98,
238807,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-26T02:25:00Z,frankie98,
238809,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:50:33Z,kdpearso,
238810,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-16T15:13:34Z,kdpearso,
238813,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-18T16:28:52Z,frankie98,
238814,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-18T16:30:05Z,frankie98,
238815,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-18T16:43:56Z,frankie98,
238819,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-21T23:10:56Z,frankie98,
238820,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-21T22:58:25Z,frankie98,
238821,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-21T23:00:48Z,frankie98,
238823,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238825,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:52:45Z,kdpearso,
238826,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:52:45Z,kdpearso,
238827,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:52:45Z,kdpearso,
238828,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-23T21:25:51Z,frankie98,
238830,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:50:33Z,kdpearso,
238833,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:52:45Z,kdpearso,
238835,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-24T01:45:01Z,heleonar,
238837,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:52:45Z,kdpearso,
238838,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:50:33Z,kdpearso,
238839,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:50:33Z,kdpearso,
238840,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:51:34Z,kdpearso,
238841,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:50:33Z,kdpearso,
238842,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238843,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238845,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-17T22:38:36Z,kdpearso,
238846,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238847,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-23T21:37:56Z,kdpearso,"further evaluation required."
238848,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-23T21:35:12Z,kdpearso,"further evaluation required."
238849,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
238850,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-10T18:37:03Z,kdpearso,
238851,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-26T02:09:51Z,kdpearso,
238852,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-29T01:08:16Z,kdpearso,
238853,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-26T02:11:37Z,kdpearso,
238854,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
238855,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-12T14:11:34Z,heleonar,
238869,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:36:20Z,kdpearso,
238870,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:36:20Z,kdpearso,
238871,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:36:20Z,kdpearso,
238872,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-15T21:27:56Z,frankie98,"further evaluation required."
238873,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-15T21:21:30Z,frankie98,"further evaluation required."
238874,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-15T21:23:42Z,frankie98,
238875,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-15T21:30:13Z,frankie98,
238898,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-03T00:26:07Z,heleonar,
238899,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-03T00:28:53Z,heleonar,
238900,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-03T00:32:41Z,heleonar,
238901,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-03T00:33:45Z,heleonar,
238902,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-03T23:51:05Z,heleonar,
238903,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-03T23:49:43Z,heleonar,
238904,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-20T22:34:18Z,frankie98,
238908,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:36:20Z,kdpearso,
238909,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:36:20Z,kdpearso,
238910,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-26T02:13:35Z,kdpearso,
238911,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-26T02:15:41Z,kdpearso,
238918,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:50:33Z,kdpearso,
238919,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:50:33Z,kdpearso,
238920,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:50:33Z,kdpearso,
238921,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:50:33Z,kdpearso,
238922,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-19T20:54:18Z,frankie98,
238924,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-19T20:49:45Z,frankie98,"further evaluation required."
238925,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-20T23:56:32Z,frankie98,
238928,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:36:20Z,kdpearso,
238934,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-21T23:12:45Z,frankie98,
238935,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-21T22:49:09Z,frankie98,
238936,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-21T22:50:18Z,frankie98,
238937,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-21T22:32:14Z,frankie98,
238938,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-21T22:30:37Z,frankie98,
239015,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-23T21:21:36Z,kdpearso,
239017,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-23T21:23:45Z,kdpearso,
239018,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-25T00:14:32Z,frankie98,
239019,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-25T00:17:17Z,frankie98,
239020,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-25T00:10:28Z,frankie98,
239021,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-21T22:53:18Z,frankie98,
239050,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-06T03:14:58Z,frankie98,
239052,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-13T01:32:23Z,frankie98,
239053,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2020-07-05T18:48:06Z,heleonar,
239058,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-18T13:48:19Z,kdpearso,"further evaluation required."
239059,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-29T00:40:18Z,frankie98,
239060,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-29T00:44:24Z,frankie98,
239061,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-29T00:53:36Z,frankie98,
239062,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-29T00:59:12Z,frankie98,"further evaluation required"
239064,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-29T01:05:45Z,frankie98,"further evaluation required."
239068,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-08-21T11:56:44Z,heleonar,"Fruit presence requires physical examination."
239069,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-31T02:13:18Z,heleonar,
239071,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-21T23:25:57Z,frankie98,
239072,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-05T19:35:27Z,kdpearso,
239073,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-21T23:27:40Z,frankie98,
239074,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-21T23:24:24Z,frankie98,
239075,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-21T23:22:15Z,frankie98,"further evaluation required."
239077,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-21T23:20:15Z,frankie98,
239079,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-21T23:18:18Z,frankie98,
239080,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-24T01:39:44Z,heleonar,"Fruit presence requires physical examination."
239087,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-22T15:14:53Z,frankie98,
239089,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-22T15:17:32Z,frankie98,"Further evaluation needed"
239090,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-22T15:11:02Z,frankie98,"Further evaluation required"
239091,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2020-08-03T18:40:29Z,heleonar,
239098,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:36:20Z,kdpearso,
239099,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-08-21T11:58:15Z,heleonar,"Fruit presence requires physical examination."
239100,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-08-21T12:02:36Z,heleonar,
239101,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-08-21T11:59:39Z,heleonar,"Fruit presence requires physical examination."
239102,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-17T23:41:33Z,kdpearso,"further evaluation required."
239103,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-08-20T17:33:35Z,heleonar,
239104,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:36:20Z,kdpearso,
239106,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-19T20:13:52Z,kdpearso,
239109,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-08-30T14:29:59Z,heleonar,
239111,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:36:20Z,kdpearso,
